DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
6,03-01-2019,1711,1813,1755,Hawaiian Airlines Inc.,1660,N613SW,122,130,104,18,26,SLC,Salt Lake City International Airport,SEA,Seattle-Tacoma International Airport,689,5,13,0,N,0,10,0,0,0,8
6,03-01-2019,1643,2013,1950,Hawaiian Airlines Inc.,125,N782SA,150,165,135,23,38,SLC,Salt Lake City International Airport,STL,St. Louis International Airport at Lambert Field,1156,4,11,0,N,0,4,0,0,0,19
6,03-01-2019,1611,1727,1650,Hawaiian Airlines Inc.,1252,N324SW,76,65,61,37,26,SMF,Sacramento International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),358,2,13,0,N,0,7,0,11,0,19
6,03-01-2019,1123,1231,1155,Hawaiian Airlines Inc.,1573,N613SW,68,70,59,36,38,SMF,Sacramento International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),358,2,7,0,N,0,0,0,0,0,36
6,03-01-2019,2141,2249,2155,Hawaiian Airlines Inc.,1853,N384SW,68,70,57,54,56,SMF,Sacramento International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),358,3,8,0,N,0,0,0,0,0,54
6,03-01-2019,2124,2250,2230,Hawaiian Airlines Inc.,446,N645SW,86,80,62,20,14,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,15,9,0,N,0,0,0,6,0,14
6,03-01-2019,2006,2122,2035,Hawaiian Airlines Inc.,728,N626SW,76,75,63,47,46,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,5,8,0,N,0,0,0,1,0,46
6,03-01-2019,1832,1942,1925,Hawaiian Airlines Inc.,908,N480WN,70,75,60,17,22,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,3,7,0,N,0,8,0,0,0,9
6,03-01-2019,1403,1521,1455,Hawaiian Airlines Inc.,1050,N212WN,78,80,64,26,28,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,4,10,0,N,0,22,0,0,0,4
6,03-01-2019,1544,1659,1635,Hawaiian Airlines Inc.,2192,N313SW,75,75,63,24,24,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,4,8,0,N,0,6,0,0,0,18
6,03-01-2019,1150,1310,1235,Hawaiian Airlines Inc.,3232,N201LV,80,75,66,35,30,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,6,8,0,N,0,9,0,5,0,21
6,03-01-2019,1534,1650,1630,Hawaiian Airlines Inc.,71,N312SW,76,80,62,20,24,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,6,8,0,N,0,6,0,0,0,14
6,03-01-2019,1403,1521,1430,Hawaiian Airlines Inc.,73,N331SW,78,80,63,51,53,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,1,14,0,N,0,0,0,4,0,47
6,03-01-2019,1840,1959,1840,Hawaiian Airlines Inc.,386,N718SW,79,80,58,79,80,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,10,11,0,N,0,8,0,0,0,71
6,03-01-2019,1938,2055,2035,Hawaiian Airlines Inc.,2202,N758SW,77,80,60,20,23,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,7,10,0,N,0,0,0,0,0,20
6,03-01-2019,2130,2250,2235,Hawaiian Airlines Inc.,2815,N284WN,80,80,59,15,15,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,7,14,0,N,0,14,0,0,0,1
6,03-01-2019,1636,1759,1730,Hawaiian Airlines Inc.,3588,N732SW,83,80,60,29,26,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,9,14,0,N,0,1,0,3,0,25
6,03-01-2019,1455,2042,1925,Hawaiian Airlines Inc.,567,N765SW,227,235,207,77,85,SMF,Sacramento International Airport,MDW,Chicago Midway International Airport,1790,9,11,0,N,0,14,0,0,0,63
6,03-01-2019,2240,2355,2240,Hawaiian Airlines Inc.,633,N314SW,75,75,57,75,75,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,4,14,0,N,0,0,0,0,0,75
6,03-01-2019,1353,1506,1425,Hawaiian Airlines Inc.,1424,N385SW,73,75,61,41,43,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,3,9,0,N,0,19,0,0,0,22
6,03-01-2019,1609,1723,1705,Hawaiian Airlines Inc.,1496,N600WN,74,75,62,18,19,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,3,9,0,N,0,10,0,0,0,8
6,03-01-2019,2028,2139,2055,Hawaiian Airlines Inc.,2458,N409WN,71,75,58,44,48,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,4,9,0,N,0,0,0,0,0,44
6,03-01-2019,2243,2353,2140,Hawaiian Airlines Inc.,2807,N344SW,70,75,58,133,138,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,4,8,0,N,0,0,0,0,0,133
6,03-01-2019,1732,1848,1825,Hawaiian Airlines Inc.,3659,N321SW,76,75,63,23,22,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,5,8,0,N,0,0,0,1,0,22
6,03-01-2019,2127,2246,2230,Hawaiian Airlines Inc.,102,N639SW,79,85,68,16,22,SMF,Sacramento International Airport,PDX,Portland International Airport,479,4,7,0,N,0,9,0,0,0,7
6,03-01-2019,1354,1537,1500,Hawaiian Airlines Inc.,957,N344SW,103,90,66,37,24,SMF,Sacramento International Airport,PDX,Portland International Airport,479,23,14,0,N,0,0,0,13,0,24
7,03-01-2019,1124,1250,1230,Hawaiian Airlines Inc.,2121,N632SW,86,90,70,20,24,SMF,Sacramento International Airport,PDX,Portland International Airport,479,3,13,0,N,0,11,0,0,0,9
7,03-01-2019,1722,2010,1915,Hawaiian Airlines Inc.,964,N362SW,108,110,96,55,57,SMF,Sacramento International Airport,PHX,Phoenix Sky Harbor International Airport,647,5,7,0,N,0,9,0,0,0,46
7,03-01-2019,2131,11,2350,Hawaiian Airlines Inc.,3585,N270WN,100,105,87,21,26,SMF,Sacramento International Airport,PHX,Phoenix Sky Harbor International Airport,647,5,8,0,N,0,20,0,0,0,1
7,03-01-2019,1819,1942,1925,Hawaiian Airlines Inc.,114,N343SW,83,85,70,17,19,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,3,10,0,N,0,13,0,0,0,4
7,03-01-2019,1817,1937,1835,Hawaiian Airlines Inc.,151,N750SA,80,85,71,62,67,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,2,7,0,N,0,0,0,0,0,62
7,03-01-2019,2133,2300,2220,Hawaiian Airlines Inc.,181,N715SW,87,85,70,40,38,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,3,14,0,N,0,3,0,2,0,35
7,03-01-2019,1219,1349,1325,Hawaiian Airlines Inc.,294,N398SW,90,85,76,24,19,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,6,8,0,N,0,7,0,5,0,12
7,03-01-2019,1437,1601,1535,Hawaiian Airlines Inc.,410,N327SW,84,85,73,26,27,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,4,7,0,N,0,17,0,0,0,9
7,03-01-2019,1219,1354,1235,Hawaiian Airlines Inc.,1156,N630WN,95,85,75,79,69,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,8,12,0,N,0,5,0,10,0,64
7,03-01-2019,2022,2146,2045,Hawaiian Airlines Inc.,1395,N391SW,84,85,73,61,62,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,3,8,0,N,0,6,0,0,0,55
7,03-01-2019,2156,2318,2255,Hawaiian Airlines Inc.,2467,N770SA,82,85,74,23,26,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,2,6,0,N,0,0,0,0,0,23
7,03-01-2019,1820,2016,1945,Hawaiian Airlines Inc.,775,N633SW,116,110,98,31,25,SMF,Sacramento International Airport,SEA,Seattle-Tacoma International Airport,605,4,14,0,N,0,12,0,6,0,13
7,03-01-2019,2033,2215,2200,American Eagle Airlines Inc.,3600,N686SW,102,110,89,15,23,SMF,Sacramento International Airport,SEA,Seattle-Tacoma International Airport,605,4,9,0,N,0,0,0,3,0,12
7,03-01-2019,1352,1519,1435,American Eagle Airlines Inc.,2709,N445WN,87,80,68,44,37,SMF,Sacramento International Airport,SNA,John Wayne Airport (Orange County Airport),404,8,11,0,N,0,25,0,7,0,12
7,03-01-2019,1613,1735,1655,American Eagle Airlines Inc.,3072,N727SW,82,80,68,40,38,SMF,Sacramento International Airport,SNA,John Wayne Airport (Orange County Airport),404,4,10,0,N,0,0,0,2,0,38
7,03-01-2019,2037,2145,2055,American Eagle Airlines Inc.,486,N264LV,68,65,48,50,47,SNA,John Wayne Airport (Orange County Airport),LAS,McCarran International Airport,226,6,14,0,N,0,0,0,3,0,47
7,03-01-2019,1030,1139,1110,American Eagle Airlines Inc.,693,N232WN,69,65,48,29,25,SNA,John Wayne Airport (Orange County Airport),LAS,McCarran International Airport,226,7,14,0,N,0,0,0,29,0,0
7,03-01-2019,2016,2143,2120,American Eagle Airlines Inc.,2093,N241WN,87,80,74,23,16,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,5,8,0,N,0,9,0,7,0,7
7,03-01-2019,1539,1706,1625,American Eagle Airlines Inc.,2796,N445WN,87,80,76,41,34,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,3,8,0,N,0,0,0,7,0,34
7,03-01-2019,1752,1920,1855,American Eagle Airlines Inc.,3159,N727SW,88,85,71,25,22,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,4,13,0,N,0,0,0,3,0,22
7,03-01-2019,1253,1421,1355,American Eagle Airlines Inc.,3776,N270WN,88,85,73,26,23,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,5,10,0,N,0,23,0,3,0,0
7,03-01-2019,1627,1752,1720,American Eagle Airlines Inc.,3853,N434WN,85,85,77,32,32,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,5,3,0,N,0,0,0,0,0,32
7,03-01-2019,1850,2004,1930,American Eagle Airlines Inc.,192,N292WN,74,75,61,34,35,SNA,John Wayne Airport (Orange County Airport),SJC,Norman Y. Mineta San José International Airport,342,3,10,0,N,0,0,0,0,0,34
7,03-01-2019,1626,1736,1710,American Eagle Airlines Inc.,1413,N706SW,70,75,60,26,31,SNA,John Wayne Airport (Orange County Airport),SJC,Norman Y. Mineta San José International Airport,342,4,6,0,N,0,0,0,1,0,25
7,03-01-2019,2044,2213,2145,American Eagle Airlines Inc.,1935,N422WN,89,75,72,28,14,SNA,John Wayne Airport (Orange County Airport),SJC,Norman Y. Mineta San José International Airport,342,4,13,0,N,0,0,0,14,0,14
7,03-01-2019,1511,1623,1520,American Eagle Airlines Inc.,1941,N758SW,72,75,58,63,66,SNA,John Wayne Airport (Orange County Airport),SJC,Norman Y. Mineta San José International Airport,342,3,11,0,N,0,0,0,0,0,63
7,03-01-2019,1249,1415,1305,American Eagle Airlines Inc.,970,N765SW,86,85,71,70,69,SNA,John Wayne Airport (Orange County Airport),SMF,Sacramento International Airport,404,5,10,0,N,0,0,0,1,0,69
7,03-01-2019,1804,1921,1855,American Eagle Airlines Inc.,2115,N758SW,77,85,66,26,34,SNA,John Wayne Airport (Orange County Airport),SMF,Sacramento International Airport,404,3,8,0,N,0,0,0,0,0,26
7,03-01-2019,1442,1610,1545,American Eagle Airlines Inc.,3501,N732SW,88,85,69,25,22,SNA,John Wayne Airport (Orange County Airport),SMF,Sacramento International Airport,404,5,14,0,N,0,0,0,3,0,22
7,03-01-2019,1730,1848,1730,American Eagle Airlines Inc.,2205,N675AA,78,75,62,78,75,STL,St. Louis International Airport at Lambert Field,BHM,Birmingham-Shuttlesworth International Airport,410,3,13,0,N,0,75,0,3,0,0
7,03-01-2019,1915,2219,2105,American Eagle Airlines Inc.,86,N680AA,124,115,108,74,65,STL,St. Louis International Airport at Lambert Field,BWI,Baltimore-Washington International Airport,737,5,11,0,N,0,38,0,9,0,27
7,03-01-2019,1445,1744,1715,American Eagle Airlines Inc.,406,N371SW,119,115,103,29,25,STL,St. Louis International Airport at Lambert Field,BWI,Baltimore-Washington International Airport,737,5,11,0,N,0,7,0,4,0,18
7,03-01-2019,2202,45,2350,American Eagle Airlines Inc.,1156,N630WN,103,110,91,55,62,STL,St. Louis International Airport at Lambert Field,BWI,Baltimore-Washington International Airport,737,4,8,0,N,0,0,0,0,0,55
6,03-01-2019,1656,1908,1825,American Eagle Airlines Inc.,283,N213WN,72,75,57,43,46,STL,St. Louis International Airport at Lambert Field,CMH,Port Columbus International Airport,410,5,10,0,N,0,3,0,0,0,40
6,03-01-2019,1258,1429,1310,American Eagle Airlines Inc.,29,N652SW,91,105,79,79,93,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,3,9,0,N,0,2,0,0,0,77
6,03-01-2019,2040,2214,2130,American Eagle Airlines Inc.,479,N622SW,94,105,81,44,55,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,2,11,0,N,0,0,0,0,0,44
6,03-01-2019,1513,1645,1620,American Eagle Airlines Inc.,2361,N348SW,92,105,80,25,38,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,3,9,0,N,0,0,0,0,0,25
6,03-01-2019,2116,2337,2250,American Eagle Airlines Inc.,2889,N204WN,81,80,64,47,46,STL,St. Louis International Airport at Lambert Field,DTW,Detroit Metropolitan Airport,440,3,14,0,N,0,10,0,1,0,36
6,03-01-2019,1547,1816,1755,American Eagle Airlines Inc.,3949,N323SW,89,90,72,21,22,STL,St. Louis International Airport at Lambert Field,DTW,Detroit Metropolitan Airport,440,6,11,0,N,0,3,0,0,0,18
6,03-01-2019,2018,2212,2150,American Eagle Airlines Inc.,982,N494WN,114,125,98,22,33,STL,St. Louis International Airport at Lambert Field,HOU,William P. Hobby Airport,687,3,13,0,N,0,1,0,0,0,21
6,03-01-2019,1805,1940,1915,American Eagle Airlines Inc.,725,N259WN,215,220,201,25,30,STL,St. Louis International Airport at Lambert Field,LAS,McCarran International Airport,1372,3,11,0,N,0,25,0,0,0,0
6,03-01-2019,1512,1727,1700,American Eagle Airlines Inc.,440,N720WN,255,250,234,27,22,STL,St. Louis International Airport at Lambert Field,LAX,Los Angeles International Airport,1593,12,9,0,N,0,9,0,5,0,13
6,03-01-2019,1916,2016,1930,American Eagle Airlines Inc.,2263,N514SW,60,65,46,46,51,STL,St. Louis International Airport at Lambert Field,LIT,Bill and Hillary Clinton National Airport (Adams Field),296,4,10,0,N,0,0,0,0,0,46
6,03-01-2019,1748,1849,1830,American Eagle Airlines Inc.,977,N376SW,61,60,46,19,18,STL,St. Louis International Airport at Lambert Field,MCI,Kansas City International Airport,237,4,11,0,N,0,0,0,1,0,18
6,03-01-2019,2037,2347,2325,American Eagle Airlines Inc.,125,N782SA,130,135,114,22,27,STL,St. Louis International Airport at Lambert Field,MCO,Orlando International Airport,880,6,10,0,N,0,3,0,0,0,19
6,03-01-2019,1432,1531,1430,American Eagle Airlines Inc.,146,N507SW,59,60,44,61,62,STL,St. Louis International Airport at Lambert Field,MDW,Chicago Midway International Airport,251,5,10,0,N,0,9,0,0,0,52
6,03-01-2019,2107,2229,2200,American Eagle Airlines Inc.,1050,N212WN,82,60,42,29,7,STL,St. Louis International Airport at Lambert Field,MDW,Chicago Midway International Airport,251,31,9,0,N,0,0,0,22,0,7
6,03-01-2019,2012,2130,2040,American Eagle Airlines Inc.,3168,N513SW,78,60,50,50,32,STL,St. Louis International Airport at Lambert Field,MDW,Chicago Midway International Airport,251,19,9,0,N,0,1,0,18,0,31
6,03-01-2019,2011,2127,2105,American Eagle Airlines Inc.,141,N370SW,76,70,64,22,16,STL,St. Louis International Airport at Lambert Field,OMA,Eppley Airfield,342,3,9,0,N,0,1,0,6,0,15
6,03-01-2019,2008,2245,2215,American Eagle Airlines Inc.,194,N672SW,217,205,194,30,18,STL,St. Louis International Airport at Lambert Field,PHX,Phoenix Sky Harbor International Airport,1262,7,16,0,N,0,18,0,12,0,0
6,03-01-2019,2038,2230,2145,American Eagle Airlines Inc.,2039,N386SW,52,55,39,45,48,STL,St. Louis International Airport at Lambert Field,SDF,Louisville International Airport (Standiford Field),254,4,9,0,N,0,0,0,0,0,45
6,03-01-2019,1820,2034,1955,American Eagle Airlines Inc.,3743,N247WN,194,200,183,39,45,STL,St. Louis International Airport at Lambert Field,SLC,Salt Lake City International Airport,1156,3,8,0,N,0,2,0,0,0,37
6,03-01-2019,1707,2014,1945,American Eagle Airlines Inc.,773,N472WN,127,135,112,29,37,STL,St. Louis International Airport at Lambert Field,TPA,Tampa International Airport,869,5,10,0,N,0,0,0,0,0,29
6,03-01-2019,2050,2200,2135,American Eagle Airlines Inc.,490,N651SW,70,75,57,25,30,STL,St. Louis International Airport at Lambert Field,TUL,Tulsa International Airport,351,4,9,0,N,0,0,0,0,0,25
6,03-01-2019,1701,1852,1735,American Eagle Airlines Inc.,360,N427WN,231,240,218,77,86,TPA,Tampa International Airport,ABQ,Albuquerque International Sunport,1497,5,8,0,N,0,8,0,0,0,69
6,03-01-2019,1826,2116,2035,American Eagle Airlines Inc.,3603,N368SW,170,160,160,41,31,TPA,Tampa International Airport,ALB,Albany International Airport,1130,3,7,0,N,0,31,0,10,0,0
6,03-01-2019,1113,1357,1325,American Eagle Airlines Inc.,241,N450WN,164,160,153,32,28,TPA,Tampa International Airport,BDL,Bradley International Airport,1111,3,8,0,N,0,28,0,4,0,0
6,03-01-2019,1548,1835,1810,American Eagle Airlines Inc.,3399,N685SW,167,165,151,25,23,TPA,Tampa International Airport,BDL,Bradley International Airport,1111,5,11,0,N,0,20,0,2,0,3
6,03-01-2019,2038,2056,2040,American Eagle Airlines Inc.,3512,N755SA,78,85,68,16,23,TPA,Tampa International Airport,BHM,Birmingham-Shuttlesworth International Airport,460,3,7,0,N,0,3,0,0,0,13
6,03-01-2019,1138,1415,1330,American Eagle Airlines Inc.,2265,N289CT,157,155,145,45,43,TPA,Tampa International Airport,BUF,Buffalo Niagara International Airport,1054,4,8,0,N,0,10,0,2,0,33
6,03-01-2019,1601,1841,1750,American Eagle Airlines Inc.,3686,N649SW,160,155,148,51,46,TPA,Tampa International Airport,BUF,Buffalo Niagara International Airport,1054,3,9,0,N,0,7,0,5,0,39
6,03-01-2019,1115,1330,1310,American Eagle Airlines Inc.,323,N638SW,135,130,123,20,15,TPA,Tampa International Airport,BWI,Baltimore-Washington International Airport,842,2,10,0,N,0,15,0,5,0,0
6,03-01-2019,607,831,810,American Eagle Airlines Inc.,922,N388SW,144,130,131,21,7,TPA,Tampa International Airport,BWI,Baltimore-Washington International Airport,842,3,10,0,N,0,7,0,14,0,0
6,03-01-2019,2149,2357,2245,American Eagle Airlines Inc.,2292,N675AA,128,130,116,72,74,TPA,Tampa International Airport,BWI,Baltimore-Washington International Airport,842,5,7,0,N,0,0,0,0,0,72
6,03-01-2019,942,1154,1055,American Eagle Airlines Inc.,3049,N698SW,132,130,123,59,57,TPA,Tampa International Airport,BWI,Baltimore-Washington International Airport,842,3,6,0,N,0,7,0,2,0,50
6,03-01-2019,2230,27,2240,American Eagle Airlines Inc.,1240,N440LV,117,135,108,107,125,TPA,Tampa International Airport,CMH,Port Columbus International Airport,829,3,6,0,N,0,4,0,0,0,103
6,03-01-2019,1337,1518,1400,American Eagle Airlines Inc.,3328,N221WN,221,245,208,78,102,TPA,Tampa International Airport,DEN,Denver International Airport,1506,6,7,0,N,0,6,0,0,0,72
6,03-01-2019,2049,2141,2110,American Eagle Airlines Inc.,773,N472WN,52,55,39,31,34,TPA,Tampa International Airport,FLL,Fort Lauderdale-Hollywood International Airport,197,6,7,0,N,0,5,0,0,0,26
6,03-01-2019,2141,2238,2220,American Eagle Airlines Inc.,1685,N341SW,57,55,43,18,16,TPA,Tampa International Airport,FLL,Fort Lauderdale-Hollywood International Airport,197,4,10,0,N,0,16,0,2,0,0
6,03-01-2019,1717,1816,1745,American Eagle Airlines Inc.,2802,N204WN,59,60,43,31,32,TPA,Tampa International Airport,FLL,Fort Lauderdale-Hollywood International Airport,197,9,7,0,N,0,4,0,0,0,27
6,03-01-2019,2002,2059,1840,American Eagle Airlines Inc.,3136,N698SW,57,60,37,139,142,TPA,Tampa International Airport,FLL,Fort Lauderdale-Hollywood International Airport,197,3,17,0,N,0,17,0,0,0,122
6,03-01-2019,1725,1839,1730,American Eagle Airlines Inc.,48,N661SW,134,150,124,69,85,TPA,Tampa International Airport,HOU,William P. Hobby Airport,781,3,7,0,N,0,22,0,0,0,47
6,03-01-2019,2021,2234,2035,American Eagle Airlines Inc.,29,N652SW,133,130,121,119,116,TPA,Tampa International Airport,IAD,Washington Dulles International Airport,810,4,8,0,N,0,13,0,3,0,103
6,03-01-2019,1809,2039,2020,American Eagle Airlines Inc.,904,N433LV,150,150,138,19,19,TPA,Tampa International Airport,ISP,Long Island MacArthur Airport,1034,5,7,0,N,0,9,0,0,0,10
6,03-01-2019,1215,1300,1245,American Eagle Airlines Inc.,629,N376SW,45,50,31,15,20,TPA,Tampa International Airport,JAX,Jacksonville International Airport,180,5,9,0,N,0,7,0,0,0,8
6,03-01-2019,1933,2143,2110,American Eagle Airlines Inc.,174,N340LV,190,165,143,33,8,TPA,Tampa International Airport,MDW,Chicago Midway International Airport,997,35,12,0,N,0,3,0,25,0,5
6,03-01-2019,928,1230,1145,American Eagle Airlines Inc.,3229,N290WN,182,175,167,45,38,TPA,Tampa International Airport,MHT,Manchester-Boston Regional Airport,1204,4,11,0,N,0,7,0,7,0,31
6,03-01-2019,2225,2311,2230,American Eagle Airlines Inc.,26,N330SW,46,45,32,41,40,TPA,Tampa International Airport,PBI,Palm Beach International Airport,174,6,8,0,N,0,29,0,1,0,11
6,03-01-2019,1320,1408,1335,American Eagle Airlines Inc.,3599,N649SW,48,50,34,33,35,TPA,Tampa International Airport,PBI,Palm Beach International Airport,174,7,7,0,N,0,24,0,0,0,9
6,03-01-2019,1136,1404,1245,American Eagle Airlines Inc.,1574,N791SW,148,150,134,79,81,TPA,Tampa International Airport,PHL,Philadelphia International Airport,920,6,8,0,N,0,19,0,0,0,60
6,03-01-2019,2241,58,2335,American Eagle Airlines Inc.,1663,N699SW,137,150,126,83,96,TPA,Tampa International Airport,PHL,Philadelphia International Airport,920,4,7,0,N,0,9,0,0,0,74
6,03-01-2019,1020,1244,1225,American Eagle Airlines Inc.,1236,N614SW,144,140,130,19,15,TPA,Tampa International Airport,PIT,Pittsburgh International Airport,873,6,8,0,N,0,12,0,4,0,3
